term,CRN,subject,course,title,cross listed,linked(labs),credit value,actual,max seating,start date,end date,start time,end time,days,building,room,faculty
201410,10745,MATH,2301.1A,Linear Algebra for Engineers,,C1,3.00,98 ,120 , 4-Sep-2013, 17-Dec-13,1300,1415,MW,B,THEB,Walter Finden
201410,10746,MATH,2301.1RA,RECIT A Linear Algebra for Eng,,R1,0.00,38 ,40 , 4-Sep-2013, 17-Dec-13,1300,1415,R,MM,301,Walter Finden
201410,10747,MATH,2301.1RB,RECIT B Linear Algebra for Eng,,R1,0.00,37 ,40 , 4-Sep-2013, 17-Dec-13,1600,1715,R,LA,179,Walter Finden
201410,14571,MATH,2301.1RC,REC C:Linear Algebra for Eng,,R1,0.00,23 ,40 , 4-Sep-2013, 17-Dec-13,1600,1715,R,LA,281,Paul Fawcett
201420,24187,MATH,2303.2A,Differential Equations I,,C2,3.00,67 ,75 , 6-Jan-2014, 26-Apr-14,1300,1415,MW,LA,181,Walter Finden
201420,24287,MATH,2303.2B,*CANCELLED*,,C2,3.00,0 ,0 , 6-Jan-2014, 26-Apr-14,,,,,, STAFF
201420,24188,MATH,2303.2RA,REC A:Differential Equations I,,R2,0.00,24 ,30 , 6-Jan-2014, 26-Apr-14,1300,1415,F,LA,274,Walter Finden
201420,24189,MATH,2303.2RB,REC B:Differential Equations I,,R2,0.00,30 ,30 , 6-Jan-2014, 26-Apr-14,1130,1245,F,LA,274,Walter Finden
201420,24228,MATH,2303.2RC,REC C:Differential Equations I,,R2,0.00,13 ,30 , 6-Jan-2014, 26-Apr-14,1130,1245,F,LA,275,Adele Fraser
201410,11831,MATH,2305.1,Survey of Discrete Mathematics,,C1,3.00,23 ,32 , 4-Sep-2013, 17-Dec-13,0830,0945,MW,LA,178,Bert Hartnell
201410,11832,MATH,2305.1R,REC Survey of Discrete Math,,R1,0.00,23 ,32 , 4-Sep-2013, 17-Dec-13,1000,1115,F,LA,273,Bert Hartnell
201410,10748,MATH,2308.1,Intro to Numerical Analysis I,,C1,3.00,21 ,40 , 4-Sep-2013, 17-Dec-13,0900,1200,W,LA,177,Paul Muir
201410,11202,MATH,2308.1R,RECITATION:Numerical Analy I,,R1,0.00,21 ,28 , 4-Sep-2013, 17-Dec-13,1130,1245,F,ME,011,Paul Muir
201420,23584,MATH,2309.2,Topics in Numerical Analysis,,C1,3.00,13 ,20 , 6-Jan-2014, 26-Apr-14,1600,1715,MW,LA,280,Adrian J Ellis
201420,23585,MATH,2309.2R,REC Topics in Numerical Analy,,R1,0.00,13 ,20 , 6-Jan-2014, 26-Apr-14,1130,1245,F,LA,280,Adrian J Ellis
201420,22404,MATH,2310.2,Introductory Analysis,,C1,3.00,11 ,25 , 6-Jan-2014, 26-Apr-14,0830,0945,TR,LA,181,Mitja Mastnak
201420,22622,MATH,2310.2R,REC: Introductory Analysis,,R1,0.00,11 ,25 , 6-Jan-2014, 26-Apr-14,0830,0945,F,LA,181,Mitja Mastnak
201410,12706,MATH,2311.1A,Intermediate Calculus,,C1,3.00,74 ,80 , 4-Sep-2013, 17-Dec-13,0830,0945,TR,SB,255,Diego Rojas
201410,14580,MATH,2311.1B,Intermediate Calculus,,C1,3.00,35 ,70 , 4-Sep-2013, 17-Dec-13,0830,0945,TR,LA,297,Adele Fraser
201410,12707,MATH,2311.1RA,REC A:Intermediate Calculus,,R1,0.00,18 ,30 , 4-Sep-2013, 17-Dec-13,0830,0945,F,LA,273,Mark Adams
201410,12708,MATH,2311.1RB,REC B:Intermediate Calculus II,,R1,0.00,30 ,30 , 4-Sep-2013, 17-Dec-13,1000,1115,F,LA,282,Diego Rojas
201410,13234,MATH,2311.1RC,REC C: Intermediate Calculus,,R1,0.00,28 ,30 , 4-Sep-2013, 17-Dec-13,1130,1245,F,LA,274,Adele Fraser
201410,14581,MATH,2311.1RD,REC D:Intermediate Calculus,,R1,0.00,22 ,30 , 4-Sep-2013, 17-Dec-13,1000,1115,F,LA,274,Mark Adams
201410,14619,MATH,2311.1RE,REC E:Intermediate Calculus,,R1,0.00,11 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,F,LA,277,Adele Fraser
201420,23871,MATH,2315.2,Intro to Probability Theory,,C1,3.00,7 ,30 , 6-Jan-2014, 26-Apr-14,1600,1715,TR,LA,176,Bashir Khan
201420,23872,MATH,2315.2R,REC: Intro to Probab Theory,,R1,0.00,6 ,30 , 6-Jan-2014, 26-Apr-14,1730,1845,R,LA,176,Bashir Khan
201420,24346,MATH,2315.2RX,Intro to Probability Theory,,R1,0.00,1 ,1 , 6-Jan-2014, 26-Apr-14,,,,,,Bashir Khan
201410,10754,MATH,2320.1,Linear Algebra I,,C1,3.00,30 ,50 , 4-Sep-2013, 17-Dec-13,1300,1415,TR,LA,275,Arthur Finbow
201410,10755,MATH,2320.1RA,RECIT A Linear Algebra I,,R1,0.00,17 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,F,LA,177,Arthur Finbow
201410,13714,MATH,2320.1RB,RECIT B Linear Algebra I,,R1,0.00,13 ,25 , 4-Sep-2013, 17-Dec-13,1430,1545,F,LA,177,Arthur Finbow
201420,20740,MATH,2321.2,Linear Algebra II,,C1,3.00,8 ,20 , 6-Jan-2014, 26-Apr-14,1300,1415,TR,LA,280,John Irving
201420,20741,MATH,2321.2R,RECIT Linear Algebra II,,R1,0.00,8 ,20 , 6-Jan-2014, 26-Apr-14,1300,1415,F,LA,280,John Irving
201410,12709,MATH,3406.1,Differential Equations II,,,3.00,1 ,10 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,SB,158,Robert Dawson
201410,13864,MATH,3416.1,Mathematical Probability,,,3.00,3 ,10 , 4-Sep-2013, 17-Dec-13,1430,1545,MW,SB,152,Bashir Khan
201410,14381,MATH,4409.1,NumSol Bound ValOrd Diff Equat,,,3.00,3 ,12 , 4-Sep-2013, 17-Dec-13,1130,1245,MW,SB,153,Paul Muir
201410,14378,MATH,4426.1,Intro to Combinatories,,C1,3.00,7 ,15 , 4-Sep-2013, 17-Dec-13,0900,1200,R,SB,152,Arthur Finbow
201410,14700,MATH,4426.1R,REC: Intro to Combinatories,,R1,0.00,0 ,15 , 4-Sep-2013, 17-Dec-13,,,,,,Arthur Finbow
201420,23986,MATH,4427.2,Computational Methods in Graph,,,3.00,9 ,10 , 6-Jan-2014, 26-Apr-14,1000,1115,TR,LA,280,Bert Hartnell
201420,23582,MATH,4432.2,Elementary Topology,,,3.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1000,1115,MW,SB,152,Diego Rojas
201410,14379,MATH,4434.1,Geometry,,,3.00,4 ,10 , 4-Sep-2013, 17-Dec-13,0830,0945,MW,LA,269,Robert Dawson
201410,14380,MATH,4441.1,Real Analysis,,,3.00,5 ,10 , 4-Sep-2013, 17-Dec-13,0830,0945,TR,LA,280,Mitja Mastnak
201420,24174,MATH,4442.2,Real Analysis II,,,3.00,2 ,10 , 6-Jan-2014, 26-Apr-14,1000,1115,W,LA,269,Mitja Mastnak
201410,14692,MATH,4500.1XX,Thesis MATH,,,3.00,1 ,1 , 4-Sep-2013, 17-Dec-13,,,,,,Paul Muir
201420,24264,MATH,4500.2YY,Thesis MATH,,,3.00,1 ,1 , 6-Jan-2014, 26-Apr-14,,,,,,Paul Muir
201410,11014,MFIN,5500.1A,Microeconomics & Bus Strategy,,C1,3.00,42 ,50 , 4-Sep-2013, 17-Dec-13,1630,1929,MW,SB,165,Ather Akbari
201410,14225,MFIN,5500.1B,Microeconomics & Bus Strategy,,C1,3.00,42 ,50 , 4-Sep-2013, 17-Dec-13,1630,1729,TR,SB,165,Hazim Aydede
201410,11015,MFIN,5500.1TA,TUTORIAL,,T1,0.00,42 ,50 , 4-Sep-2013, 17-Dec-13,1300,1415,MW,LA,273,Ather Akbari
201410,14231,MFIN,5500.1TB,TUTORIAL,,L1,0.00,42 ,50 , 4-Sep-2013, 17-Dec-13,1430,1545,TR,LA,275,Hazim Aydede
201410,11020,MFIN,5501.1A,Macroeconomics & Public Policy,,C1,3.00,41 ,50 , 4-Sep-2013, 17-Dec-13,1630,1929,MW,SB,165,Ather Akbari
201410,14228,MFIN,5501.1B,Macroeconomics & Public Policy,,C1,3.00,41 ,50 , 4-Sep-2013, 17-Dec-13,1700,1959,TR,SB,165,Bidyut Talukdar
201410,11021,MFIN,5501.1TA,TUTORIAL,,T1,0.00,41 ,50 , 4-Sep-2013, 17-Dec-13,1300,1415,TR,LA,186,Ather Akbari
201410,14234,MFIN,5501.1TB,TUTORIAL,,L1,0.00,41 ,50 , 4-Sep-2013, 17-Dec-13,0830,0945,MW,LA,174,Bidyut Talukdar
201410,11016,MFIN,5540.1A,Financial Reporting & Analysis,,C1,3.00,42 ,50 , 4-Sep-2013, 17-Dec-13,0830,1200,MW,SB,165,Andrews Oppong
201410,14226,MFIN,5540.1B,Financial Reporting & Analysis,,C1,3.00,44 ,50 , 4-Sep-2013, 17-Dec-13,0900,1229,TR,SB,165,Xiaofei Song
201410,11017,MFIN,5540.1TA,TUTORIAL,,T1,0.00,42 ,50 , 4-Sep-2013, 17-Dec-13,0830,0945,TR,LA,273,Andrews Oppong
201410,14232,MFIN,5540.1TB,TUTORIAL,,L1,0.00,44 ,50 , 4-Sep-2013, 17-Dec-13,0830,0945,MW,LA,174,Xiaofei Song
201410,11018,MFIN,6603.1A,Applied Stats & Data Analysis,,C1,3.00,41 ,50 , 4-Sep-2013, 17-Dec-13,1300,1559,TR,SB,165,Hazim Aydede
201410,14227,MFIN,6603.1B,Applied Stats & Data Analysis,,C1,3.00,40 ,50 , 4-Sep-2013, 17-Dec-13,1300,1559,MW,SB,165,Atul Dar
201410,11019,MFIN,6603.1TA,TURORIAL,,T1,0.00,41 ,50 , 4-Sep-2013, 17-Dec-13,1000,1115,TR,MM,224,Hazim Aydede
201410,14233,MFIN,6603.1TB,TUTORIAL,,L1,0.00,40 ,50 , 4-Sep-2013, 17-Dec-13,1000,1115,MW,MM,224,Atul Dar
201420,20995,MFIN,6609.2A,Econometrics & Bus Forecasting,,C1,3.00,39 ,50 , 6-Jan-2014, 26-Apr-14,1630,1929,TR,SB,165,Hazim Aydede
201420,23876,MFIN,6609.2B,Econometrics & Bus Forecasting,,C1,3.00,41 ,50 , 6-Jan-2014, 26-Apr-14,1300,1559,MW,SB,165,Atul Dar
201420,20996,MFIN,6609.2TA,TUTORIAL,,T1,0.00,39 ,50 , 6-Jan-2014, 26-Apr-14,0830,0959,TR,LA,277, STAFF
201420,23882,MFIN,6609.2TB,TUTORIAL,,L1,0.00,41 ,50 , 6-Jan-2014, 26-Apr-14,0830,0959,MW,LA,277,Atul Dar
201410,11024,MFIN,6641.1A,Financial Statement Analysis,,C1,3.00,40 ,50 , 4-Sep-2013, 17-Dec-13,0830,1159,TR,SB,165,Andrews Oppong
201410,14237,MFIN,6641.1B,Financial Statement Analysis,,C1,3.00,39 ,50 , 4-Sep-2013, 17-Dec-13,1230,1559,MW,SB,165,Xiaofei Song
201410,11025,MFIN,6641.1TA,TUTORIAL,,L1,0.00,40 ,50 , 4-Sep-2013, 17-Dec-13,1300,1415,MW,LA,273,Andrews Oppong
201410,14238,MFIN,6641.1TB,TUTORIAL,,L1,0.00,39 ,50 , 4-Sep-2013, 17-Dec-13,1000,1115,MW,MM,224,Xiaofei Song
201410,11022,MFIN,6663.1A,Financial Management,,C1,3.00,41 ,50 , 4-Sep-2013, 17-Dec-13,0830,1159,MW,SB,165,Christine Panasian
201410,14229,MFIN,6663.1B,Financial Management,,C1,3.00,40 ,50 , 4-Sep-2013, 17-Dec-13,1230,1559,TR,SB,165,Mohammad Rahaman
201410,11023,MFIN,6663.1TA,TUTORIAL,,T1,0.00,41 ,50 , 4-Sep-2013, 17-Dec-13,1430,1545,MW,LA,174,Christine Panasian
201410,14235,MFIN,6663.1TB,TUTORIAL,,L1,0.00,40 ,50 , 4-Sep-2013, 17-Dec-13,1600,1715,MW,MM,211,Mohammad Rahaman
201420,20999,MFIN,6664.2A,Corporate Finance,,C1,3.00,40 ,50 , 6-Jan-2014, 26-Apr-14,0900,1229,TR,SB,165,Francis Boabang
201420,23878,MFIN,6664.2B,Corporate Finance,,C1,3.00,40 ,50 , 6-Jan-2014, 26-Apr-14,1630,1929,MW,SB,165,Francis Boabang
201420,21000,MFIN,6664.2TA,TUTORIAL,,T1,0.00,40 ,50 , 6-Jan-2014, 26-Apr-14,0900,1059,F,LA,174,Francis Boabang
201420,23884,MFIN,6664.2TB,TUTORIAL,,L1,0.00,40 ,50 , 6-Jan-2014, 26-Apr-14,0900,1059,F,LA,175,Francis Boabang
201420,24299,MFIN,6666.2,Investments,,C1,3.00,41 ,50 , 6-Jan-2014, 26-Apr-14,1600,1859,MW,SB,165,Najah Attig
201420,24300,MFIN,6666.2B,Investments,,C2,3.00,40 ,50 , 6-Jan-2014, 26-Apr-14,1300,1559,TR,SB,165,Najah Attig
201420,24319,MFIN,6666.2TA,Tutorial: Investments,,T1,0.00,41 ,50 , 6-Jan-2014, 26-Apr-14,,,,,,Najah Attig
201420,24320,MFIN,6666.2TB,Tutorial: Investments,,T2,0.00,39 ,50 , 6-Jan-2014, 26-Apr-14,,,,,,Najah Attig
201420,21003,MFIN,6667.2A,Futures & Options,,C1,3.00,40 ,50 , 6-Jan-2014, 26-Apr-14,1230,1600,TR,SB,165,George Ye
201420,23880,MFIN,6667.2B,Futures & Options,,C1,3.00,39 ,50 , 6-Jan-2014, 26-Apr-14,0900,1229,MW,SB,165,George Ye
201420,21004,MFIN,6667.2TA,TUTORIAL,,L1,0.00,40 ,50 , 6-Jan-2014, 26-Apr-14,1100,1259,F,LA,174,George Ye
201420,21005,MFIN,6667.2TB,TUTORIAL,,L1,0.00,39 ,50 , 6-Jan-2014, 26-Apr-14,1100,1259,F,LA,175,George Ye
201420,21006,MFIN,6670.2A,Fixed Income Securities Analys,,C1,3.00,41 ,50 , 6-Jan-2014, 26-Apr-14,0830,1159,TR,SB,165,Francis Boabang
201420,23881,MFIN,6670.2B,Fixed Income Securities Analys,,C1,3.00,38 ,50 , 6-Jan-2014, 26-Apr-14,1630,2000,TR,SB,165,Francis Boabang
201420,21007,MFIN,6670.2TA,TUTORIAL,,L1,0.00,41 ,50 , 6-Jan-2014, 26-Apr-14,0900,1059,F,LA,174,Francis Boabang
201420,23886,MFIN,6670.2TB,TUTORIAL,,L1,0.00,38 ,50 , 6-Jan-2014, 26-Apr-14,0900,1059,F,LA,175,Francis Boabang
201420,24301,MFIN,6672.2A,Applied Portfolio Management,,C1,3.00,41 ,50 , 6-Jan-2014, 26-Apr-14,1600,1859,MW,SB,165,Abdul-Rahman Khokhar
201420,24302,MFIN,6672.2B,Applied Portfolio Management,,C2,3.00,38 ,50 , 6-Jan-2014, 26-Apr-14,1300,1559,TR,SB,165,Abdul-Rahman Khokhar
201420,24321,MFIN,6672.2TA,TUTORIAL,,T1,0.00,41 ,50 , 6-Jan-2014, 26-Apr-14,,,,,,Abdul-Rahman Khokhar
201420,24322,MFIN,6672.2TB,TUTORIAL,,T2,0.00,37 ,50 , 6-Jan-2014, 26-Apr-14,,,,,,Abdul-Rahman Khokhar
201410,12106,MFIN,6692.0,Management Research Project,,,6.00,0 ,50 , 4-Sep-2013, 17-Dec-13,,,,,, STAFF
201410,11538,MFIN,9999.1,MFIN MRP Continuation,,,0.00,5 ,50 , 4-Sep-2013, 17-Dec-13,,,,,, STAFF
201420,21525,MFIN,9999.2,MFIN MRP Continuation,,,0.00,2 ,0 , 6-Jan-2014, 26-Apr-14,,,,,, STAFF
201410,10481,MGMT,1281.1A1,Intro Business Management,D4,C1,3.00,132 ,140 , 4-Sep-2013, 17-Dec-13,0900,1200,S,HC,FH,Regina Abbott
201410,14539,MGMT,1281.1A2,Intro Business Management,D4,C5,3.00,30 ,30 , 4-Sep-2013, 17-Dec-13,0900,1200,S,HC,FH,Regina Abbott
201410,14540,MGMT,1281.1A3,Intro Business Management,D4,C6,3.00,29 ,30 , 4-Sep-2013, 17-Dec-13,0900,1200,S,HC,FH,Regina Abbott
201410,10482,MGMT,1281.1B1,Intro Business Management,A3,C2,3.00,132 ,140 , 4-Sep-2013, 17-Dec-13,0900,1200,S,HC,FH,Regina Abbott
201410,14536,MGMT,1281.1B2,Intro Business Management,A3,C3,3.00,30 ,30 , 4-Sep-2013, 17-Dec-13,0900,1200,S,HC,FH,Regina Abbott
201410,14537,MGMT,1281.1B3,Intro Business Management,A3,C4,3.00,26 ,30 , 4-Sep-2013, 17-Dec-13,0900,1200,S,HC,FH,Regina Abbott
201410,10484,MGMT,1281.1C,Intro Business Management,,,3.00,58 ,65 , 4-Sep-2013, 17-Dec-13,1400,1700,T,AT,101,Michael Sanderson
201410,10486,MGMT,1281.1LA,LAB A Intro Business Mgmt,,L1,0.00,27 ,30 , 4-Sep-2013, 17-Dec-13,1130,1245,M,ME,108,Regina Abbott
201410,10488,MGMT,1281.1LB,LAB B Intro Business Mgmt,,L1,0.00,21 ,20 , 4-Sep-2013, 17-Dec-13,1130,1245,M,B,218,Regina Abbott
201410,10489,MGMT,1281.1LC,LAB C Intro Business Mgmt,,L1,0.00,25 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,M,LA,276,Regina Abbott
201410,10490,MGMT,1281.1LD,LAB D Intro Business Mgmt,,L1,0.00,24 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,M,MM,223,Regina Abbott
201410,10492,MGMT,1281.1LE,LAB E Intro Business Mgmt,,L1,0.00,21 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,M,MM,201,Regina Abbott
201410,10493,MGMT,1281.1LF,LAB F Intro Business Mgmt,,L1,0.00,14 ,17 , 4-Sep-2013, 17-Dec-13,1130,1245,M,ME,111,Regina Abbott
201410,10495,MGMT,1281.1LG,LAB G Intro Business Mgmt,,L5,0.00,30 ,30 , 4-Sep-2013, 17-Dec-13,1130,1245,M,LA,274,Regina Abbott
201410,10496,MGMT,1281.1LH,LAB H Intro Business Mgmt,,L6,0.00,29 ,30 , 4-Sep-2013, 17-Dec-13,1130,1245,M,MM,227,Regina Abbott
201410,10498,MGMT,1281.1LI,LAB I Intro Business Mgmt,,L1,0.00,0 ,20 , 4-Sep-2013, 17-Dec-13,1130,1245,M,,, STAFF
201410,10500,MGMT,1281.1LJ,LAB J Intro Business Mgmt,,L1,0.00,0 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,M,,, STAFF
201410,12968,MGMT,1281.1LK,LAB K: Intro Business Mgmt,,L3,0.00,30 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,M,LA,276,Regina Abbott
201410,13045,MGMT,1281.1LL,LAB L: Intro Business Mgmt,,L4,0.00,26 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,M,LA,282,Regina Abbott
201410,13046,MGMT,1281.1LM,LAB M: Intro Business Mgmt,,L2,0.00,28 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,M,LA,277,Regina Abbott
201410,13047,MGMT,1281.1LN,LAB N: Intro Business Mgmt,,L2,0.00,24 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,M,MM,209,Regina Abbott
201410,13677,MGMT,1281.1LO,LAB O: Intro Business Mgmt,,L2,0.00,25 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,M,LA,274,Regina Abbott
201410,13049,MGMT,1281.1LP,LAB P: Intro Business Mgmt,,L2,0.00,17 ,20 , 4-Sep-2013, 17-Dec-13,1300,1415,M,MM,211,Regina Abbott
201410,13050,MGMT,1281.1LQ,LAB Q: Intro Business Mgmt,,L2,0.00,20 ,20 , 4-Sep-2013, 17-Dec-13,1300,1415,M,LA,269,Regina Abbott
201410,13051,MGMT,1281.1LR,LAB R: Intro Business Mgmt,,L2,0.00,18 ,20 , 4-Sep-2013, 17-Dec-13,1300,1415,M,MM,223,Regina Abbott
201410,13052,MGMT,1281.1LS,LAB S: Intro Business Mgmt,,L2,0.00,0 ,18 , 4-Sep-2013, 17-Dec-13,1300,1415,M,,, STAFF
201410,13053,MGMT,1281.1LT,LAB T: Intro Business Mgmt,,L2,0.00,0 ,18 , 4-Sep-2013, 17-Dec-13,1300,1415,M,,, STAFF
201420,20474,MGMT,1281.2A,Intro Business Management,,C1,3.00,167 ,170 , 6-Jan-2014, 26-Apr-14,1430,1545,W,MM,TAUD,Regina Abbott
201420,20476,MGMT,1281.2B,Intro Business Management,,C2,3.00,158 ,170 , 6-Jan-2014, 26-Apr-14,1600,1715,W,MM,TAUD,Regina Abbott
201420,23564,MGMT,1281.2C,Intro Business Management,,,3.00,60 ,65 , 6-Jan-2014, 26-Apr-14,1730,2015,W,SB,255,Shelley Price
201420,23395,MGMT,1281.2LA,LAB A: Intro Business Mgmt,,L1,0.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1430,1545,M,,,Regina Abbott
201420,23396,MGMT,1281.2LB,LAB B: Intro Business Mgmt,,L1,0.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1430,1545,M,,,Regina Abbott
201420,23397,MGMT,1281.2LC,LAB C: Intro Business Mgmt,,L1,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1430,1545,M,LA,277,Regina Abbott
201420,23398,MGMT,1281.2LD,LAB D: Intro Business Mgmt,,L1,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1430,1545,M,LA,273,Regina Abbott
201420,23399,MGMT,1281.2LE,LAB E: Intro Business Mgmt,,L1,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1430,1545,M,LA,178,Regina Abbott
201420,23400,MGMT,1281.2LF,LAB F: Intro Business Mgmt,,L1,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1430,1545,M,LA,282,Regina Abbott
201420,23401,MGMT,1281.2LG,LAB G: Intro Business Mgmt,,L1,0.00,23 ,25 , 6-Jan-2014, 26-Apr-14,1430,1545,M,LA,176,Regina Abbott
201420,23402,MGMT,1281.2LH,LAB H: Intro Business Mgmt,,L1,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1430,1545,M,LA,177,Regina Abbott
201420,23403,MGMT,1281.2LI,LAB I: Intro Business Mgmt,,L1,0.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1430,1545,M,,,Regina Abbott
201420,23404,MGMT,1281.2LJ,LAB J: Intro Business Mgmt,,L1,0.00,19 ,20 , 6-Jan-2014, 26-Apr-14,1430,1545,M,SB,159,Regina Abbott
201420,23405,MGMT,1281.2LK,LAB K: Intro Business Mgmt,,L2,0.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1600,1715,M,,,Regina Abbott
201420,23406,MGMT,1281.2LL,LAB L: Intro Business Mgmt,,L2,0.00,24 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,176,Regina Abbott
201420,23407,MGMT,1281.2LM,LAB M: Intro Business Mgmt,,L2,0.00,24 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,177,Regina Abbott
201420,23408,MGMT,1281.2LN,LAB N: Intro Business Mgmt,,L2,0.00,22 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,178,Regina Abbott
201420,23409,MGMT,1281.2LO,LAB O: Intro Business Mgmt,,L2,0.00,22 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,179,Regina Abbott
201420,23410,MGMT,1281.2LP,LAB P: Intro Business Mgmt,,L2,0.00,16 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,271,Regina Abbott
201420,23411,MGMT,1281.2LQ,LAB Q: Intro Business Mgmt,,L2,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,274,Regina Abbott
201420,23412,MGMT,1281.2LR,LAB R: Intro Business Mgmt,,L2,0.00,25 ,25 , 6-Jan-2014, 26-Apr-14,1600,1715,M,LA,275,Regina Abbott
201420,23413,MGMT,1281.2LS,LAB S: Intro Business Mgmt,,L2,0.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1600,1715,M,,,Regina Abbott
201420,23414,MGMT,1281.2LT,LAB T: Intro Business Mgmt,,L2,0.00,0 ,0 , 6-Jan-2014, 26-Apr-14,1600,1715,M,,,Regina Abbott
201410,10516,MGMT,2383.1A,Micro Organizational Behavior,,C1,3.00,217 ,225 , 4-Sep-2013, 17-Dec-13,1130,1245,M,B,THEA,Mark Thomas
201410,10517,MGMT,2383.1B,Micro Organizational Behavior,,C2,3.00,167 ,200 , 4-Sep-2013, 17-Dec-13,1300,1415,M,B,THEA,Mark Thomas
201410,14353,MGMT,2383.1C,Micro Organizational Behavior,,,3.00,60 ,65 , 4-Sep-2013, 17-Dec-13,0900,1200,F,MM,TAUD,Gregory Thomson
201410,10527,MGMT,2383.1LA,LAB A Micro Organiz Behav,,L1,0.00,24 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,W,MM,201,Mark Thomas
201410,10528,MGMT,2383.1LB,LAB B Micro Organiz Behav,,L1,0.00,23 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,W,MM,227,Mark Thomas
201410,10529,MGMT,2383.1LC,LAB C Micro Organiz Behav,,L1,0.00,25 ,25 , 4-Sep-2013, 17-Dec-13,1130,1245,W,LA,276,Mark Thomas
201410,10530,MGMT,2383.1LD,LAB D Micro Organiz Behav,,L1,0.00,28 ,28 , 4-Sep-2013, 17-Dec-13,1130,1245,W,MM,223,Mark Thomas
201410,10531,MGMT,2383.1LE,LAB E Micro Organiz Behav,,L1,0.00,19 ,20 , 4-Sep-2013, 17-Dec-13,1130,1245,W,SB,159,Mark Thomas
201410,10532,MGMT,2383.1LF,LAB F Micro Organiz Behav,,L1,0.00,29 ,30 , 4-Sep-2013, 17-Dec-13,1130,1245,W,ME,108,Mark Thomas
201410,10533,MGMT,2383.1LG,LAB G Micro Organiz Behav,,L1,0.00,30 ,30 , 4-Sep-2013, 17-Dec-13,1130,1245,W,LA,274,Mark Thomas
201410,10534,MGMT,2383.1LH,LAB H Micro Organiz Behav,,L1,0.00,18 ,20 , 4-Sep-2013, 17-Dec-13,1130,1245,W,LA,280,Mark Thomas
201410,10535,MGMT,2383.1LI,LAB I Micro Organiz Behav,,L1,0.00,11 ,17 , 4-Sep-2013, 17-Dec-13,1130,1245,W,ME,111,Mark Thomas
201410,10536,MGMT,2383.1LJ,LAB J Micro Organiz Behav,,L1,0.00,10 ,12 , 4-Sep-2013, 17-Dec-13,1130,1245,W,SB,152,Mark Thomas
201410,10537,MGMT,2383.1LK,LAB K Micro Organiz Behav,,L2,0.00,20 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,W,LA,276,Mark Thomas
201410,10538,MGMT,2383.1LL,LAB L Micro Organiz Behav,,L2,0.00,22 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,W,LA,282,Mark Thomas
201410,10539,MGMT,2383.1LM,LAB M Micro Organiz Behav,,L2,0.00,24 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,W,LA,277,Mark Thomas
201410,10540,MGMT,2383.1LN,LAB N Micro Organiz Behav,,L2,0.00,21 ,25 , 4-Sep-2013, 17-Dec-13,1300,1415,W,MM,209,Mark Thomas
201410,10541,MGMT,2383.1LO,LAB O Micro Organiz Behav,,L2,0.00,28 ,30 , 4-Sep-2013, 17-Dec-13,1300,1415,W,LA,274,Mark Thomas
201410,10542,MGMT,2383.1LP,LAB P Micro Organiz Behav,,L2,0.00,16 ,20 , 4-Sep-2013, 17-Dec-13,1300,1415,W,MM,223,Mark Thomas
201410,10543,MGMT,2383.1LQ,LAB Q Micro Organiz Behav,,L2,0.00,0 ,20 , 4-Sep-2013, 17-Dec-13,1300,1415,W,,, STAFF
